alumni_id   full_name              ]''[           gender.1   age   state_us     major                        gpa    enrollment_year   grad_year   years_since_grad   ssc_percent   hsc_percent   degree_percent   degree_type     employability_test_score    mba_specialization    mba_percent   workex   workex_years   placement_status    salary          communication   confidence   commitment   general_knowledge   presentation_skills    logical_thinking   punctuality   attitude   leader   data_structures   algorithms   oop   databases   debugging   events_attended   mentorship_interest   donation_last_year   donation_next_year   events_score   mentorship_score   engagement_score         email                                                    location_city       location_country   degree_level  field_of_study           current_company         current_title                                industry                    employment_type    employment_start_date    employment_end_date   employment_is_current    employment_salary_min    employment_salary_max    mentor_status   mentoring_session_count    mentoring_feedback_score   match_score   consent_type   consent_status    granted_at    channel              profile_completeness   certifications_count    created_at    updated_at   school_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10011,Student_820,Male,M,24,Ohio,Physics,3.58,2021,2025,0,80.6,82.0,77.6,Comm&Mgmt,91.0,Mkt&Fin,74.49,No,0,Placed,400000.0,4,1,5,4,2,3,5,4,3,3.0,4.0,3.0,1,,2,No,130.0,160.0,14.28571429,0,14.28571429,student_820@alumni.example.org,Riverton,USA,MS,Physics,Wonka Co,Systems Engineer,Engineering,full_time,2026-04-14,,TRUE,360000.0,440000.0,interested,0,,0.293,data_use,TRUE,2025-10-20,importCSV,100.0,1,2025-10-20,2025-10-20,Global Horizon University,
10012,Student_44,Male,M,21,Florida,Physics,3.89,2021,2025,0,62.0,58.0,53.0,Comm&Mgmt,89.0,Mkt&HR,60.22,No,0,Not Placed,,3,3,2,4,4,5,1,4,1,,,,1,3.0,6,No,250.0,290.0,42.85714286,0,42.85714286,student_44@alumni.example.org,Miami,USA,MS,Physics,,,Engineering,,2027-10-12,2030-11-02,FALSE,116039.0,142281.0,interested,0,,0.889,data_use,TRUE,2025-10-20,importCSV,100.0,1,2025-10-20,2025-10-20,Global Horizon University,
10013,Student_49,Female,M,23,Illinois,History,3.29,2020,2024,1,56.6,64.8,70.2,Comm&Mgmt,84.27,Mkt&Fin,67.2,No,0,Placed,336000.0,5,5,3,1,3,2,3,5,3,,,,0,,7,Yes,1000.0,1300.0,50.0,50,100.0,student_49@alumni.example.org,Naperville,USA,MS,History,Hooli,Coordinator,Other,intern,2026-03-05,,TRUE,302400.0,369600.0,active,0,5.0,0.762,data_use,TRUE,2025-10-20,importCSV,100.0,0,2025-10-20,2025-10-20,Global Horizon University,
10014,Student_849,Male,M,23,Illinois,English,2.92,2023,2027,0,70.0,63.0,66.0,Sci&Tech,61.28,Mkt&HR,60.11,No,0,Placed,240000.0,2,1,2,3,5,5,1,1,3,3.0,3.0,4.0,0,,0,No,25.0,30.0,0.0,0,0.0,student_849@alumni.example.org,Aurora,USA,MS,English,Fabrikam,Communications Associate,Education,contract,2029-04-26,,TRUE,216000.0,264000.0,active,0,4.0,0.698,data_use,TRUE,2025-10-20,importCSV,77.0,0,2025-10-20,2025-10-20,Global Horizon University,
10015,Student_240,Male,M,19,Michigan,Mathematics,3.7,2020,2024,1,59.6,51.0,60.0,Others,75.0,Mkt&HR,59.08,No,0,Not Placed,,4,3,5,2,4,5,3,1,3,,,,1,,3,No,0.0,0.0,21.42857143,0,21.42857143,student_240@alumni.example.org,Franklin,USA,MS,Mathematics,,,Analytics,,2026-07-19,2029-04-19,FALSE,71929.0,87805.0,interested,0,,0.279,data_use,TRUE,2025-10-20,importCSV,97.0,4,2025-10-20,2025-10-20,Global Horizon University,
10016,Student_170,Male,M,25,New York,History,2.05,2023,2027,0,68.2,72.8,66.6,Comm&Mgmt,96.0,Mkt&Fin,70.85,Yes,0,Placed,300000.0,2,1,1,3,2,3,5,3,5,2.0,4.0,5.0,0,,6,No,200.0,260.0,42.85714286,0,42.85714286,student_170@alumni.example.org,Syracuse,USA,MS,History,Stark Industries,Associate,Other,intern,2029-11-09,,TRUE,270000.0,330000.0,interested,0,,0.709,data_use,TRUE,2025-10-20,importCSV,100.0,1,2025-10-20,2025-10-20,Global Horizon University,
10017,Student_523,Female,M,24,California,Physics,2.62,2021,2025,0,54.0,82.0,63.0,Sci&Tech,50.0,Mkt&Fin,59.47,No,0,Not Placed,,4,5,1,1,2,4,5,2,5,,,,1,,1,Yes,50.0,50.0,7.142857143,50,57.14285714,student_523@alumni.example.org,Sacramento,USA,MS,Physics,,,Engineering,,2026-05-12,2029-04-02,FALSE,114943.0,144716.0,active,0,3.0,0.948,data_use,TRUE,2025-10-20,importCSV,100.0,0,2025-10-20,2025-10-20,Global Horizon University,
10018,Student_765,Male,M,20,California,Mathematics,2.59,2019,2023,2,73.0,78.0,73.0,Sci&Tech,85.0,Mkt&HR,65.83,Yes,2,Placed,240000.0,5,5,3,4,3,5,4,5,2,4.0,4.0,4.0,1,3.0,6,No,500.0,720.0,42.85714286,0,42.85714286,student_765@alumni.example.org,San Francisco,USA,MS,Mathematics,Globex,Operations Research Analyst,Analytics,contract,2023-06-21,,TRUE,216000.0,264000.0,interested,0,,0.092,data_use,TRUE,2025-10-20,importCSV,99.0,2,2025-10-20,2025-10-20,Global Horizon University,
10019,Student_838,Female,M,21,New York,Mathematics,3.9,2023,2027,0,65.0,65.0,75.0,Comm&Mgmt,83.0,Mkt&Fin,58.87,No,0,Placed,270000.0,1,2,4,4,2,4,3,2,1,,,,1,,0,Yes,110.0,120.0,0.0,50,50.0,student_838@alumni.example.org,Yonkers,USA,MS,Mathematics,Initech,Data Analyst,Analytics,full_time,2029-01-21,,TRUE,243000.0,297000.0,interested,0,,0.326,data_use,TRUE,2025-10-20,importCSV,83.0,1,2025-10-20,2025-10-20,Global Horizon University,
10020,Student_423,Female,M,20,Florida,Mathematics,2.48,2023,2027,0,62.0,65.0,60.0,Comm&Mgmt,84.0,Mkt&Fin,64.15,No,0,Not Placed,,4,4,3,1,1,1,5,5,4,,,,0,3.0,3,No,270.0,250.0,21.42857143,0,21.42857143,student_423@alumni.example.org,Orlando,USA,MS,Mathematics,,,Analytics,,2028-02-13,2032-09-18,FALSE,57832.0,71141.0,interested,0,,0.235,data_use,TRUE,2025-10-20,importCSV,96.0,1,2025-10-20,2025-10-20,Global Horizon University,
10021,Student_380,Female,M,25,Texas,Physics,2.61,2018,2022,3,44.0,58.0,55.0,Comm&Mgmt,64.25,Mkt&HR,58.54,Yes,3,Not Placed,,2,1,4,2,5,4,2,5,3,,,,1,3.0,6,No,130.0,180.0,42.85714286,0,42.85714286,student_380@alumni.example.org,Houston,USA,MS,Physics,Pioneer Retail,R&D Engineer,Engineering,full_time,2023-01-09,2025-02-25,FALSE,86272.0,116435.0,matched,0,5.0,0.393,data_use,TRUE,2025-10-20,importCSV,99.0,1,2025-10-20,2025-10-20,Global Horizon University,
10022,Student_609,Female,F,25,Illinois,Biology,2.91,2022,2026,0,40.89,45.83,53.0,Comm&Mgmt,71.2,Mkt&HR,65.49,No,0,Not Placed,,5,1,2,4,4,2,4,5,1,,,,0,,2,No,0.0,0.0,14.28571429,0,14.28571429,student_609@alumni.example.org,Aurora,USA,MS,Biology,,,Healthcare,,2027-01-19,2028-01-13,FALSE,80117.0,98772.0,interested,0,,0.742,data_use,TRUE,2025-10-20,importCSV,100.0,2,2025-10-20,2025-10-20,Global Horizon University,
10023,Student_676,Male,M,21,New York,Physics,2.26,2023,2027,0,79.33,78.33,77.48,Sci&Tech,86.5,Mkt&Fin,66.28,Yes,0,Placed,200000.0,4,3,2,5,5,2,1,2,1,,,,1,,2,Yes,500.0,700.0,14.28571429,50,64.28571429,student_676@alumni.example.org,Rochester,USA,MS,Physics,Globex,Data Analyst,Engineering,full_time,2027-11-19,,TRUE,180000.0,220000.0,matched,0,3.0,0.474,data_use,TRUE,2025-10-20,importCSV,99.0,2,2025-10-20,2025-10-20,Global Horizon University,
10024,Student_344,Female,M,20,Illinois,Economics,2.94,2019,2023,2,59.6,51.0,60.0,Others,75.0,Mkt&HR,59.08,No,0,Not Placed,,1,5,5,4,3,5,4,4,2,,,,1,,2,No,50.0,60.0,14.28571429,0,14.28571429,student_344@alumni.example.org,Aurora,USA,MS,Economics,,,Financial Services,,2025-11-17,2026-04-12,FALSE,62699.0,73552.0,active,0,5.0,0.571,data_use,TRUE,2025-10-20,importCSV,100.0,3,2025-10-20,2025-10-20,Global Horizon University,
10025,Student_109,Female,M,24,Florida,History,2.3,2022,2026,0,66.5,62.5,60.9,Comm&Mgmt,93.4,Mkt&Fin,55.03,No,0,Placed,300000.0,1,1,4,5,4,4,2,2,4,3.0,4.0,4.0,1,3.0,5,No,2500.0,2950.0,35.71428571,0,35.71428571,student_109@alumni.example.org,Jacksonville,USA,MS,History,Initech,Coordinator,Other,full_time,2028-10-03,,TRUE,270000.0,330000.0,active,0,4.0,0.314,data_use,TRUE,2025-10-20,importCSV,95.0,0,2025-10-20,2025-10-20,Global Horizon University,
10026,Student_277,Female,F,23,Ohio,English,2.9,2018,2022,3,79.0,76.0,65.6,Sci&Tech,58.0,Mkt&HR,55.47,No,0,Placed,320000.0,3,5,5,1,4,5,3,5,3,4.0,3.0,5.0,0,3.0,2,No,0.0,0.0,14.28571429,0,14.28571429,student_277@alumni.example.org,Springfield,USA,MS,English,SkyBridge Tech,Content Specialist,Education,intern,2023-01-14,,TRUE,288000.0,352000.0,matched,0,5.0,0.141,data_use,TRUE,2025-10-20,importCSV,100.0,2,2025-10-20,2025-10-20,Global Horizon University,
10027,Student_677,Female,M,25,Michigan,History,3.58,2023,2027,0,76.7,89.7,66.0,Comm&Mgmt,90.0,Mkt&Fin,68.55,Yes,0,Placed,250000.0,3,1,1,1,1,3,1,3,4,3.0,3.0,3.0,1,,7,Yes,530.0,760.0,50.0,50,100.0,student_677@alumni.example.org,Franklin,USA,MS,History,Zentrix Analytics,Associate,Other,contract,2028-01-18,,TRUE,225000.0,275000.0,matched,0,3.0,0.267,data_use,TRUE,2025-10-20,importCSV,100.0,1,2025-10-20,2025-10-20,Global Horizon University,
10028,Student_570,Male,M,23,Florida,English,3.3,2023,2027,0,67.0,61.0,72.0,Comm&Mgmt,72.0,Mkt&Fin,61.01,No,0,Placed,264000.0,2,2,4,4,3,2,1,1,2,,,,1,3.0,3,No,250.0,270.0,21.42857143,0,21.42857143,student_570@alumni.example.org,Miami,USA,MS,English,Wayne Enterprises,Communications Associate,Education,intern,2029-04-27,,TRUE,237600.0,290400.0,active,0,5.0,0.86,data_use,TRUE,2025-10-20,importCSV,100.0,2,2025-10-20,2025-10-20,Global Horizon University,
10029,Student_358,Male,M,18,New York,Mathematics,2.9,2018,2022,3,78.5,65.5,67.0,Sci&Tech,95.0,Mkt&Fin,64.86,Yes,3,Placed,280000.0,4,4,3,3,2,5,3,5,5,,,,1,,3,Yes,100.0,140.0,21.42857143,50,71.42857143,student_358@alumni.example.org,Buffalo,USA,MS,Mathematics,SkyBridge Tech,Quant Analyst,Analytics,full_time,2023-07-15,,TRUE,252000.0,308000.0,active,0,4.0,0.602,data_use,TRUE,2025-10-20,importCSV,100.0,4,2025-10-20,2025-10-20,Global Horizon University,
10030,Student_598,Male,M,21,New York,Mathematics,3.29,2020,2024,1,62.0,65.0,66.0,Comm&Mgmt,50.0,Mkt&HR,56.7,No,0,Placed,265000.0,4,1,1,5,1,3,4,3,1,3.0,4.0,4.0,1,3.0,4,Yes,0.0,0.0,28.57142857,50,78.57142857,student_598@alumni.example.org,Syracuse,USA,MS,Mathematics,SkyBridge Tech,Operations Research Analyst,Analytics,contract,2025-05-10,,TRUE,238500.0,291500.0,active,0,4.0,0.378,data_use,TRUE,2025-10-20,importCSV,98.0,4,2025-10-20,2025-10-20,Global Horizon University,
10031,Student_390,Female,M,20,Ohio,Biology,2.52,2022,2026,0,87.0,74.0,65.0,Sci&Tech,75.0,Mkt&HR,72.29,Yes,0,Placed,300000.0,3,5,1,2,1,5,5,4,3,4.0,5.0,4.0,1,3.0,4,Yes,0.0,0.0,28.57142857,50,78.57142857,student_390@alumni.example.org,Georgetown,USA,MS,Biology,Initech,Healthcare Analyst,Healthcare,full_time,2027-06-16,,TRUE,270000.0,330000.0,interested,0,,0.79,data_use,TRUE,2025-10-20,importCSV,96.0,3,2025-10-20,2025-10-20,Global Horizon University,
10032,Student_893,Female,M,22,Illinois,Physics,2.93,2020,2024,1,55.68,61.33,56.87,Comm&Mgmt,66.0,Mkt&HR,58.3,No,0,Placed,260000.0,4,2,3,4,5,4,4,5,5,,,,1,3.0,4,Yes,50.0,70.0,28.57142857,50,78.57142857,student_893@alumni.example.org,Naperville,USA,MS,Physics,Aperture Labs,R&D Engineer,Engineering,full_time,2024-03-05,,TRUE,234000.0,286000.0,interested,0,,0.064,data_use,TRUE,2025-10-20,importCSV,100.0,3,2025-10-20,2025-10-20,Global Horizon University,
10033,Student_692,Male,M,22,Michigan,Economics,3.52,2020,2024,1,68.0,76.0,74.0,Comm&Mgmt,80.0,Mkt&Fin,63.59,No,0,Placed,360000.0,4,1,1,2,5,4,2,3,2,,,,1,3.0,4,No,100.0,130.0,28.57142857,0,28.57142857,student_692@alumni.example.org,Riverton,USA,MS,Economics,Wonka Co,Business Analyst,Financial Services,full_time,2024-09-03,,TRUE,324000.0,396000.0,matched,0,3.0,0.254,data_use,TRUE,2025-10-20,importCSV,97.0,1,2025-10-20,2025-10-20,Global Horizon University,
10034,Student_727,Male,F,20,Georgia,History,3.91,2022,2026,0,79.0,76.0,85.0,Comm&Mgmt,95.0,Mkt&Fin,69.06,No,0,Placed,393000.0,1,3,4,4,5,4,5,5,4,4.0,3.0,4.0,1,3.0,7,No,390.0,540.0,50.0,0,50.0,student_727@alumni.example.org,Atlanta,USA,MS,History,Stark Industries,Analyst,Other,full_time,2027-04-19,,TRUE,353700.0,432300.0,matched,0,5.0,0.23,data_use,TRUE,2025-10-20,importCSV,100.0,2,2025-10-20,2025-10-20,Global Horizon University,
10035,Student_362,Female,F,18,Texas,History,2.7,2018,2022,3,66.0,62.0,73.0,Comm&Mgmt,58.0,Mkt&HR,64.36,No,0,Placed,210000.0,3,4,5,3,1,4,4,2,1,,,,1,3.0,6,No,0.0,0.0,42.85714286,0,42.85714286,student_362@alumni.example.org,Fort Worth,USA,MS,History,BlueOcean Logistics,Associate,Other,full_time,2024-01-28,,TRUE,189000.0,231000.0,active,0,3.0,0.985,data_use,TRUE,2025-10-20,importCSV,98.0,3,2025-10-20,2025-10-20,Global Horizon University,
10036,Student_596,Male,M,22,Texas,Physics,2.31,2019,2023,2,63.0,62.0,68.0,Comm&Mgmt,64.0,Mkt&Fin,62.46,No,0,Placed,250000.0,5,1,1,3,2,1,3,3,3,,,,0,,6,Yes,1000.0,1170.0,42.85714286,50,92.85714286,student_596@alumni.example.org,Austin,USA,MS,Physics,Wayne Enterprises,Systems Engineer,Engineering,full_time,2023-09-24,,TRUE,225000.0,275000.0,declined,0,,0.706,data_use,TRUE,2025-10-20,importCSV,100.0,3,2025-10-20,2025-10-20,Global Horizon University,
10037,Student_427,Male,M,21,California,English,3.2,2023,2027,0,74.0,62.0,68.0,Comm&Mgmt,74.0,Mkt&Fin,57.99,No,0,Placed,268000.0,3,2,4,3,4,3,2,2,5,,,,1,,5,Yes,370.0,530.0,35.71428571,50,85.71428571,student_427@alumni.example.org,San Francisco,USA,MS,English,Hooli,Content Specialist,Education,contract,2029-11-17,,TRUE,241200.0,294800.0,matched,0,4.0,0.618,data_use,TRUE,2025-10-20,importCSV,99.0,2,2025-10-20,2025-10-20,Global Horizon University,
10038,Student_70,Female,M,19,Florida,Biology,3.64,2020,2024,1,59.96,42.16,61.26,Sci&Tech,54.48,Mkt&HR,65.48,No,0,Not Placed,,5,3,2,3,5,3,2,2,5,,,,0,,4,Yes,100.0,130.0,28.57142857,50,78.57142857,student_70@alumni.example.org,Orlando,USA,MS,Biology,,,Healthcare,,2026-01-02,2027-08-16,FALSE,59215.0,71387.0,active,0,5.0,0.005,data_use,TRUE,2025-10-20,importCSV,100.0,3,2025-10-20,2025-10-20,Global Horizon University,
10039,Student_321,Male,M,22,Illinois,English,3.01,2022,2026,0,78.5,65.5,67.0,Sci&Tech,95.0,Mkt&Fin,64.86,Yes,0,Placed,280000.0,1,2,4,1,2,4,2,3,1,3.0,3.0,2.0,1,,2,No,0.0,0.0,14.28571429,0,14.28571429,student_321@alumni.example.org,Chicago,USA,MS,English,Initech,Content Specialist,Education,full_time,2026-06-28,,TRUE,252000.0,308000.0,interested,0,,0.184,data_use,TRUE,2025-10-20,importCSV,100.0,3,2025-10-20,2025-10-20,Global Horizon University,
10040,Student_652,Female,M,24,Florida,History,3.12,2022,2026,0,83.33,78.0,61.0,Comm&Mgmt,88.56,Mkt&Fin,71.55,Yes,0,Placed,300000.0,2,2,5,1,3,1,5,1,4,,,,1,,7,No,1630.0,1930.0,50.0,0,50.0,student_652@alumni.example.org,Orlando,USA,MS,History,BlueOcean Logistics,Associate,Other,contract,2027-10-13,,TRUE,270000.0,330000.0,interested,0,,0.636,data_use,TRUE,2025-10-20,importCSV,100.0,1,2025-10-20,2025-10-20,Global Horizon University,
10041,Student_1065,Male,M,20,Ohio,Physics,3.16,2020,2024,1,62.0,47.0,50.0,Comm&Mgmt,76.0,Mkt&HR,54.96,No,0,Not Placed,,4,3,4,5,5,4,1,3,2,,,,0,,3,No,220.0,220.0,21.42857143,0,21.42857143,student_1065@alumni.example.org,Springfield,USA,MS,Physics,,,Engineering,,2024-09-09,2026-04-10,FALSE,112544.0,141809.0,interested,0,,0.38,data_use,TRUE,2025-10-20,importCSV,100.0,2,2025-10-20,2025-10-20,Global Horizon University,
10042,Student_107,Female,F,21,Ohio,Mathematics,2.74,2023,2027,0,54.0,77.6,69.2,Comm&Mgmt,95.65,Mkt&Fin,66.94,No,0,Not Placed,,1,2,3,2,4,1,5,1,4,,,,1,3.0,1,No,160.0,140.0,7.142857143,0,7.142857143,student_107@alumni.example.org,Riverton,USA,MS,Mathematics,,,Analytics,,2029-11-25,2031-08-05,FALSE,65890.0,84898.0,active,0,4.0,0.924,data_use,TRUE,2025-10-20,importCSV,96.0,1,2025-10-20,2025-10-20,Global Horizon University,
10043,Student_1108,Male,F,23,Illinois,Physics,2.61,2020,2024,1,54.0,77.6,69.2,Comm&Mgmt,95.65,Mkt&Fin,66.94,No,0,Not Placed,,4,3,5,4,3,4,4,5,4,2.0,2.0,2.0,1,,6,No,0.0,0.0,42.85714286,0,42.85714286,student_1108@alumni.example.org,Chicago,USA,MS,Physics,,,Engineering,,2026-05-21,2028-10-12,FALSE,82043.0,102288.0,interested,0,,0.765,data_use,TRUE,2025-10-20,importCSV,100.0,3,2025-10-20,2025-10-20,Global Horizon University,
10044,Student_355,Male,M,24,Michigan,Economics,2.48,2019,2023,2,73.24,50.83,64.27,Sci&Tech,64.0,Mkt&Fin,66.23,Yes,2,Placed,500000.0,2,1,2,4,3,2,1,5,4,,,,1,,1,No,0.0,0.0,7.142857143,0,7.142857143,student_355@alumni.example.org,Franklin,USA,MS,Economics,Contoso,Market Analyst,Financial Services,full_time,2024-05-21,,TRUE,450000.0,550000.0,interested,0,,0.447,data_use,TRUE,2025-10-20,importCSV,96.0,2,2025-10-20,2025-10-20,Global Horizon University,
10045,Student_950,Male,F,20,Florida,Biology,2.78,2022,2026,0,54.0,77.6,69.2,Comm&Mgmt,95.65,Mkt&Fin,66.94,No,0,Not Placed,,2,3,3,1,4,2,4,3,1,4.0,4.0,4.0,1,3.0,6,No,450.0,420.0,42.85714286,0,42.85714286,student_950@alumni.example.org,Miami,USA,MS,Biology,,,Healthcare,,2026-09-08,2027-05-23,FALSE,68168.0,84564.0,interested,0,,0.75,data_use,TRUE,2025-10-20,importCSV,100.0,2,2025-10-20,2025-10-20,Global Horizon University,
10046,Student_342,Female,F,20,Michigan,History,3.42,2018,2022,3,75.2,73.2,68.4,Comm&Mgmt,65.0,Mkt&HR,62.98,No,0,Placed,200000.0,1,3,4,4,5,5,1,5,1,,,,1,3.0,4,Yes,420.0,530.0,28.57142857,50,78.57142857,student_342@alumni.example.org,Franklin,USA,MS,History,Fabrikam,Coordinator,Other,contract,2024-02-28,,TRUE,180000.0,220000.0,interested,0,,0.975,data_use,TRUE,2025-10-20,importCSV,96.0,2,2025-10-20,2025-10-20,Global Horizon University,
10047,Student_354,Female,M,25,Georgia,Economics,2.2,2018,2022,3,82.0,90.0,83.0,Comm&Mgmt,80.0,Mkt&HR,73.52,No,0,Placed,200000.0,2,4,5,1,1,4,5,4,2,,,,1,,0,Yes,770.0,850.0,0.0,50,50.0,student_354@alumni.example.org,Augusta,USA,MS,Economics,Pioneer Retail,Policy Analyst,Financial Services,full_time,2023-03-13,,TRUE,180000.0,220000.0,active,0,5.0,0.461,data_use,TRUE,2025-10-20,importCSV,79.0,1,2025-10-20,2025-10-20,Global Horizon University,
10048,Student_23,Male,F,25,California,Computer Science,3.55,2021,2025,0,74.0,60.0,69.0,Comm&Mgmt,78.0,Mkt&HR,65.56,No,0,Placed,216000.0,5,3,2,5,4,3,2,2,4,3.0,3.0,3.0,1,3.0,0,No,250.0,240.0,0.0,0,0.0,student_23@alumni.example.org,Sacramento,USA,MS,Computer Science,Contoso,Backend Developer,Software,contract,2027-08-15,,TRUE,194400.0,237600.0,active,0,4.0,0.643,data_use,TRUE,2025-10-20,importCSV,77.0,5,2025-10-20,2025-10-20,Global Horizon University,
